serie,caso,version,parametro,verdadero,ajustado,sigma,z,abs_delta,chi2red,convergido,t_ajuste_s,nota
D4,D4_sext+dob+sing,v1_r06,s1_quad,0,0.000765396,0.00295,0.26,0.000765,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s1_bhf,32.9874,32.9907,0.0101,0.32,0.00326,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s1_gamma1,0.25,0.242977,0.00444,-1.58,0.00702,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s1_depth,0.0106103,0.0107051,0.000126,0.75,9.47e-05,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s2_delta,1.1,1.09859,0.00215,-0.65,0.00141,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s2_quad,2.6,2.60632,0.00431,1.46,0.00632,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s2_gamma1,0.25,0.245707,0.00501,-0.86,0.00429,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s2_depth,0.0127324,0.012661,0.000192,-0.37,7.14e-05,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s3_delta,-0.1,-0.0978557,0.00271,0.79,0.00214,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s3_gamma1,0.25,0.247027,0.00866,-0.34,0.00297,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r06,s3_depth,0.0127324,0.0128773,0.000379,0.38,0.000145,1.079,si,0.4,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s1_delta,0,-0.00164049,0.00146,-1.13,0.00164,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s1_quad,0,-0.000151509,0.00291,-0.05,0.000152,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s1_bhf,32.9874,32.9801,0.00993,-0.73,0.0073,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s1_gamma1,0.25,0.250783,0.00437,0.18,0.000783,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s1_depth,0.0106103,0.0106724,0.000119,0.52,6.2e-05,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s2_delta,1.1,1.15231,0.00212,24.69,0.0523,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s2_quad,2.6,2.4954,0.00424,-24.69,0.105,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s2_gamma1,0.25,0.256935,0.00523,1.33,0.00693,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s2_depth,0.0127324,0.0123798,0.000186,-1.89,0.000353,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s3_delta,-0.1,-0.197385,0.00276,-35.26,0.0974,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s3_gamma1,0.25,0.247688,0.00781,-0.30,0.00231,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r07,s3_depth,0.0127324,0.0128868,0.000345,0.45,0.000154,1.008,si,1.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s1_delta,0,0.00139004,0.00138,1.01,0.00139,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s1_quad,0,-0.00014585,0.00276,-0.05,0.000146,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s1_bhf,32.9874,32.9743,0.00942,-1.40,0.0132,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s1_gamma1,0.25,0.249282,0.00414,-0.17,0.000718,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s1_depth,0.0106103,0.0106696,0.000114,0.52,5.93e-05,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s2_delta,1.1,1.14971,0.00204,24.37,0.0497,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s2_quad,2.6,2.50084,0.00408,-24.33,0.0992,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s2_gamma1,0.25,0.251822,0.00487,0.37,0.00182,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s2_depth,0.0127324,0.0125091,0.000179,-1.25,0.000223,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s3_delta,-0.1,-0.198821,0.00262,-37.67,0.0988,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s3_gamma1,0.25,0.244523,0.00735,-0.74,0.00548,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r08,s3_depth,0.0127324,0.0132261,0.000338,1.46,0.000494,0.911,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s1_delta,0,-0.00156834,0.00151,-1.04,0.00157,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s1_quad,0,0.00357128,0.00301,1.19,0.00357,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s1_bhf,32.9874,32.9979,0.0103,1.02,0.0105,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s1_gamma1,0.25,0.255324,0.00452,1.18,0.00532,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s1_depth,0.0106103,0.0105522,0.00012,-0.49,5.81e-05,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s2_delta,1.1,1.09996,0.00212,-0.02,3.83e-05,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s2_quad,2.6,2.60549,0.00424,1.29,0.00549,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s2_gamma1,0.25,0.253308,0.00495,0.67,0.00331,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s2_depth,0.0127324,0.0127622,0.000185,0.16,2.98e-05,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s3_delta,-0.1,-0.0966411,0.00257,1.31,0.00336,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s3_gamma1,0.25,0.235031,0.00817,-1.83,0.015,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r09,s3_depth,0.0127324,0.0129301,0.000381,0.52,0.000198,1.034,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s1_delta,0,-0.0011273,0.00145,-0.78,0.00113,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s1_quad,0,0.00624395,0.00289,2.16,0.00624,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s1_bhf,32.9874,32.9765,0.00989,-1.11,0.011,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s1_gamma1,0.25,0.25501,0.00434,1.15,0.00501,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s1_depth,0.0106103,0.0104594,0.000114,-1.32,0.000151,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s2_delta,1.1,1.09706,0.00198,-1.48,0.00294,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s2_quad,2.6,2.60632,0.00396,1.60,0.00632,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s2_gamma1,0.25,0.252252,0.00473,0.48,0.00225,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s2_depth,0.0127324,0.0127103,0.000177,-0.12,2.21e-05,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s3_delta,-0.1,-0.0969558,0.0024,1.27,0.00304,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s3_gamma1,0.25,0.237914,0.0076,-1.59,0.0121,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r10,s3_depth,0.0127324,0.013053,0.000354,0.91,0.000321,0.941,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s1_delta,0,-0.00113556,0.00152,-0.75,0.00114,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s1_quad,0,0.00404799,0.00305,1.33,0.00405,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s1_bhf,32.9874,32.9928,0.0104,0.52,0.00539,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s1_gamma1,0.25,0.255772,0.00457,1.26,0.00577,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s1_depth,0.0106103,0.0105394,0.000121,-0.59,7.09e-05,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s2_delta,1.1,1.14923,0.00205,24.00,0.0492,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s2_quad,2.6,2.4994,0.0041,-24.55,0.101,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s2_gamma1,0.25,0.244357,0.00488,-1.16,0.00564,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s2_depth,0.0127324,0.0130382,0.000192,1.59,0.000306,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s3_delta,-0.1,-0.20273,0.00292,-35.24,0.103,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s3_gamma1,0.25,0.255527,0.00864,0.64,0.00553,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r11,s3_depth,0.0127324,0.0126073,0.000357,-0.35,0.000125,1.054,si,2.1,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s1_delta,0,-0.000704124,0.00144,-0.49,0.000704,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s1_quad,0,0.00537281,0.00287,1.87,0.00537,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s1_bhf,32.9874,32.9779,0.00982,-0.97,0.00957,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s1_gamma1,0.25,0.257887,0.00431,1.83,0.00789,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s1_depth,0.0106103,0.0105489,0.000113,-0.54,6.14e-05,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s2_delta,1.1,1.1002,0.00209,0.10,0.000202,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s2_quad,2.6,2.59895,0.00418,-0.25,0.00105,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s2_gamma1,0.25,0.246179,0.00455,-0.84,0.00382,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s2_depth,0.0127324,0.012941,0.000178,1.17,0.000209,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s3_delta,-0.1,-0.0978139,0.00286,0.76,0.00219,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s3_gamma1,0.25,0.261907,0.00921,1.29,0.0119,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r12,s3_depth,0.0127324,0.0123988,0.000359,-0.93,0.000334,0.933,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s1_delta,0,-0.00123913,0.00139,-0.89,0.00124,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s1_quad,0,0.00287326,0.00278,1.03,0.00287,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s1_bhf,32.9874,32.9901,0.00947,0.28,0.0027,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s1_gamma1,0.25,0.24846,0.00417,-0.37,0.00154,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s1_depth,0.0106103,0.0107772,0.000116,1.44,0.000167,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s2_delta,1.1,1.1028,0.00231,1.21,0.0028,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s2_quad,2.6,2.59437,0.00462,-1.22,0.00563,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s2_gamma1,0.25,0.25224,0.00473,0.47,0.00224,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s2_depth,0.0127324,0.0128471,0.00018,0.64,0.000115,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s3_delta,-0.1,-0.101549,0.00317,-0.49,0.00155,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s3_gamma1,0.25,0.257941,0.00968,0.82,0.00794,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r13,s3_depth,0.0127324,0.0124327,0.000381,-0.79,0.0003,0.945,si,3.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s1_delta,0,-0.00176178,0.00134,-1.31,0.00176,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s1_quad,0,0.00548834,0.00268,2.05,0.00549,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s1_bhf,32.9874,32.9855,0.00915,-0.21,0.0019,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s1_gamma1,0.25,0.253888,0.00402,0.97,0.00389,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s1_depth,0.0106103,0.0104811,0.000106,-1.21,0.000129,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s2_delta,1.1,1.14699,0.00189,24.84,0.047,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s2_quad,2.6,2.50213,0.00378,-25.87,0.0979,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s2_gamma1,0.25,0.247902,0.00434,-0.48,0.0021,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s2_depth,0.0127324,0.0129985,0.000168,1.58,0.000266,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s3_delta,-0.1,-0.203983,0.00271,-38.43,0.104,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s3_gamma1,0.25,0.259019,0.00805,1.12,0.00902,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r14,s3_depth,0.0127324,0.0124301,0.000322,-0.94,0.000302,0.814,si,0.6,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s1_delta,0,-0.0014896,0.00147,-1.01,0.00149,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s1_quad,0,0.00321156,0.00294,1.09,0.00321,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s1_bhf,32.9874,33.0096,0.00999,2.21,0.0221,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s1_gamma1,0.25,0.249717,0.00441,-0.06,0.000283,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s1_depth,0.0106103,0.0105868,0.00012,-0.20,2.35e-05,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s2_delta,1.1,1.14805,0.00218,22.04,0.048,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s2_quad,2.6,2.50549,0.00435,-21.71,0.0945,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s2_gamma1,0.25,0.246581,0.00493,-0.69,0.00342,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s2_depth,0.0127324,0.0128096,0.000189,0.41,7.72e-05,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s3_delta,-0.1,-0.20066,0.00317,-31.77,0.101,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s3_gamma1,0.25,0.25636,0.00916,0.69,0.00636,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r15,s3_depth,0.0127324,0.0121874,0.000363,-1.50,0.000545,1.012,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s1_delta,0,0.00143292,0.00141,1.02,0.00143,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s1_quad,0,-0.00652498,0.00282,-2.32,0.00652,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s1_bhf,32.9874,32.9943,0.00962,0.71,0.00684,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s1_gamma1,0.25,0.256413,0.00423,1.52,0.00641,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s1_depth,0.0106103,0.0104316,0.00011,-1.62,0.000179,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s2_delta,1.1,1.09934,0.00208,-0.32,0.00066,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s2_quad,2.6,2.59952,0.00416,-0.11,0.000475,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s2_gamma1,0.25,0.254037,0.0046,0.88,0.00404,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s2_depth,0.0127324,0.0127499,0.000172,0.10,1.75e-05,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s3_delta,-0.1,-0.0989627,0.00276,0.38,0.00104,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s3_gamma1,0.25,0.25539,0.00868,0.62,0.00539,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r16,s3_depth,0.0127324,0.0124236,0.000351,-0.88,0.000309,0.882,si,2.8,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s1_delta,0,0.000801618,0.0014,0.57,0.000802,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s1_quad,0,-0.00198686,0.0028,-0.71,0.00199,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s1_bhf,32.9874,32.9852,0.00954,-0.23,0.00222,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s1_gamma1,0.25,0.254626,0.00419,1.10,0.00463,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s1_depth,0.0106103,0.0107229,0.000113,0.99,0.000113,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s2_delta,1.1,1.14671,0.00237,19.67,0.0467,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s2_quad,2.6,2.50577,0.00475,-19.82,0.0942,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s2_gamma1,0.25,0.261212,0.00511,2.19,0.0112,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s2_depth,0.0127324,0.0123826,0.000178,-1.96,0.00035,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s3_delta,-0.1,-0.195659,0.00336,-28.50,0.0957,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s3_gamma1,0.25,0.263609,0.00919,1.48,0.0136,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r17,s3_depth,0.0127324,0.0123312,0.000354,-1.13,0.000401,0.923,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s1_delta,0,0.00236503,0.00136,1.73,0.00237,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s1_quad,0,0.00126248,0.00273,0.46,0.00126,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s1_bhf,32.9874,32.98,0.0093,-0.80,0.00741,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s1_gamma1,0.25,0.245788,0.00409,-1.03,0.00421,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s1_depth,0.0106103,0.0107564,0.000115,1.27,0.000146,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s2_delta,1.1,1.1008,0.00219,0.36,0.000797,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s2_quad,2.6,2.59898,0.00438,-0.23,0.00102,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s2_gamma1,0.25,0.252885,0.00472,0.61,0.00288,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s2_depth,0.0127324,0.0126712,0.000176,-0.35,6.12e-05,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s3_delta,-0.1,-0.0998923,0.00296,0.04,0.000108,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s3_gamma1,0.25,0.259917,0.00924,1.07,0.00992,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r18,s3_depth,0.0127324,0.0123268,0.000361,-1.12,0.000406,0.918,si,0.2,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s1_delta,0,-0.0012486,0.00131,-0.95,0.00125,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s1_quad,0,-0.00289084,0.00262,-1.10,0.00289,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s1_bhf,32.9874,32.9781,0.00895,-1.04,0.00931,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s1_gamma1,0.25,0.254649,0.00393,1.18,0.00465,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s1_depth,0.0106103,0.0105548,0.000104,-0.53,5.55e-05,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s2_delta,1.1,1.09931,0.00184,-0.37,0.000687,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s2_quad,2.6,2.60572,0.00368,1.55,0.00572,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s2_gamma1,0.25,0.242886,0.00424,-1.68,0.00711,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s2_depth,0.0127324,0.0126933,0.000164,-0.24,3.9e-05,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s3_delta,-0.1,-0.0980559,0.00225,0.87,0.00194,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s3_gamma1,0.25,0.245198,0.00719,-0.67,0.0048,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r19,s3_depth,0.0127324,0.013282,0.000327,1.68,0.00055,0.786,si,0.5,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s1_delta,0,0.00182968,0.00147,1.25,0.00183,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s1_quad,0,-0.000414277,0.00294,-0.14,0.000414,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s1_bhf,32.9874,32.9993,0.00999,1.19,0.0118,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s1_gamma1,0.25,0.245296,0.00441,-1.07,0.0047,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s1_depth,0.0106103,0.0106886,0.000123,0.64,7.83e-05,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s2_delta,1.1,1.10203,0.00242,0.84,0.00203,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s2_quad,2.6,2.59598,0.00484,-0.83,0.00402,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s2_gamma1,0.25,0.253441,0.00511,0.67,0.00344,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s2_depth,0.0127324,0.0125933,0.000189,-0.74,0.000139,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s3_delta,-0.1,-0.102114,0.00307,-0.69,0.00211,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s3_gamma1,0.25,0.244597,0.00924,-0.58,0.0054,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r20,s3_depth,0.0127324,0.0128623,0.000404,0.32,0.00013,1.051,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r21,s1_delta,0,-0.000428919,0.00143,-0.30,0.000429,0.994,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r21,s1_quad,0,0.00121755,0.00286,0.43,0.00122,0.994,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r21,s1_bhf,32.9874,33.0091,0.00972,2.23,0.0216,0.994,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r21,s1_gamma1,0.25,0.245074,0.00429,-1.15,0.00493,0.994,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r21,s1_depth,0.0106103,0.0106721,0.00012,0.51,6.18e-05,0.994,si,0.3,mezcla clasica 3 fases
D4,D4_sext+dob+sing,v1_r21,s2_delta,1.1,1.15136,0.00198,25.96,0.0514,0.994,si,0.3,mezcla clasica 3 fases
