 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
  -5.6365999999999996       0.99677700000000002       0.99907000000000001       -2.2929999999999895E-003   0.0000000000000000     
  -5.5434000000000001       0.99624699999999999       0.99912900000000004       -2.8820000000000512E-003   0.0000000000000000     
  -5.4503000000000004       0.99488399999999999       0.99916600000000000       -4.2820000000000080E-003   0.0000000000000000     
  -5.3571000000000000       0.99402400000000002       0.99918399999999996       -5.1599999999999424E-003   0.0000000000000000     
  -5.2638999999999996       0.99462600000000001       0.99918399999999996       -4.5579999999999510E-003   0.0000000000000000     
  -5.1707999999999998       0.99463599999999996       0.99916499999999997       -4.5290000000000052E-003   0.0000000000000000     
  -5.0776000000000003       0.99740600000000001       0.99912500000000004       -1.7190000000000261E-003   0.0000000000000000     
  -4.9843999999999999       0.99648800000000004       0.99906200000000001       -2.5739999999999652E-003   0.0000000000000000     
  -4.8913000000000002       0.99795000000000000       0.99896700000000005       -1.0170000000000456E-003   0.0000000000000000     
  -4.7980999999999998       0.99760400000000005       0.99883200000000005       -1.2280000000000069E-003   0.0000000000000000     
  -4.7049000000000003       0.99825399999999997       0.99863900000000005       -3.8500000000007972E-004   0.0000000000000000     
  -4.6117999999999997       0.99350099999999997       0.99836300000000000       -4.8620000000000330E-003   0.0000000000000000     
  -4.5186000000000002       0.99512100000000003       0.99796099999999999       -2.8399999999999537E-003   0.0000000000000000     
  -4.4253999999999998       0.99488500000000002       0.99736199999999997       -2.4769999999999515E-003   0.0000000000000000     
  -4.3323000000000000       0.99139699999999997       0.99644500000000003       -5.0480000000000524E-003   0.0000000000000000     
  -4.2390999999999996       0.99475100000000005       0.99503399999999997       -2.8299999999992220E-004   0.0000000000000000     
  -4.1459000000000001       0.99319900000000005       0.99297299999999999        2.2600000000005949E-004   0.0000000000000000     
  -4.0528000000000004       0.99428499999999997       0.99058700000000000        3.6979999999999791E-003   0.0000000000000000     
  -3.9596000000000000       0.99386699999999994       0.98941000000000001        4.4569999999999332E-003   0.0000000000000000     
  -3.8664000000000001       0.99377099999999996       0.99068100000000003        3.0899999999999261E-003   0.0000000000000000     
  -3.7732999999999999       0.99335799999999996       0.99308399999999997        2.7399999999999647E-004   0.0000000000000000     
  -3.6800999999999999       0.99083200000000005       0.99512999999999996       -4.2979999999999130E-003   0.0000000000000000     
  -3.5869000000000000       0.99130099999999999       0.99652799999999997       -5.2269999999999817E-003   0.0000000000000000     
  -3.4937999999999998       0.98719100000000004       0.99743899999999996       -1.0247999999999924E-002   0.0000000000000000     
  -3.4005999999999998       0.98199199999999998       0.99804099999999996       -1.6048999999999980E-002   0.0000000000000000     
  -3.3073999999999999       0.97258299999999998       0.99844900000000003       -2.5866000000000056E-002   0.0000000000000000     
  -3.2143000000000002       0.96697400000000000       0.99873400000000001       -3.1760000000000010E-002   0.0000000000000000     
  -3.1211000000000002       0.97067300000000001       0.99893900000000002       -2.8266000000000013E-002   0.0000000000000000     
  -3.0278999999999998       0.97796000000000005       0.99908900000000000       -2.1128999999999953E-002   0.0000000000000000     
  -2.9348000000000001       0.98471399999999998       0.99920200000000003       -1.4488000000000056E-002   0.0000000000000000     
  -2.8416000000000001       0.98855400000000004       0.99928600000000001       -1.0731999999999964E-002   0.0000000000000000     
  -2.7484000000000002       0.98773999999999995       0.99934999999999996       -1.1610000000000009E-002   0.0000000000000000     
  -2.6553000000000000       0.99261200000000005       0.99939800000000001       -6.7859999999999587E-003   0.0000000000000000     
  -2.5621000000000000       0.99136000000000002       0.99943300000000002       -8.0729999999999968E-003   0.0000000000000000     
  -2.4689000000000001       0.99204000000000003       0.99945600000000001       -7.4159999999999782E-003   0.0000000000000000     
  -2.3757999999999999       0.99018600000000001       0.99946999999999997       -9.2839999999999590E-003   0.0000000000000000     
