 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
   9.7489000000000008       0.99902000000000002       0.99980500000000005       -7.8500000000003567E-004   0.0000000000000000     
   9.8439999999999994       0.99942100000000000       0.99981100000000001       -3.9000000000000146E-004   0.0000000000000000     
   9.9390999999999998       0.99935399999999996       0.99981799999999998       -4.6400000000001995E-004   0.0000000000000000     
   10.034200000000000       0.99948199999999998       0.99982400000000005       -3.4200000000006447E-004   0.0000000000000000     
   10.129300000000001        1.0003670000000000       0.99983000000000000        5.3700000000000969E-004   0.0000000000000000     
   10.224399999999999        1.0005219999999999       0.99983500000000003        6.8699999999988215E-004   0.0000000000000000     
   10.319500000000000       0.99904700000000002       0.99983999999999995       -7.9299999999993265E-004   0.0000000000000000     
   10.414600000000000       0.99935499999999999       0.99984499999999998       -4.8999999999999044E-004   0.0000000000000000     
   10.509800000000000       0.99860199999999999       0.99985000000000002       -1.2480000000000269E-003   0.0000000000000000     
   10.604900000000001       0.99928499999999998       0.99986299999999995       -5.7799999999996743E-004   0.0000000000000000     
   10.699999999999999       0.99911899999999998       0.99986799999999998       -7.4899999999999967E-004   0.0000000000000000     
   10.795100000000000       0.99946199999999996       0.99987199999999998       -4.1000000000002146E-004   0.0000000000000000     
   10.890200000000000       0.99959600000000004       0.99987499999999996       -2.7899999999991820E-004   0.0000000000000000     
   10.985300000000001        1.0003770000000001       0.99987899999999996        4.9800000000010947E-004   0.0000000000000000     
   11.080399999999999       0.99775999999999998       0.99988200000000005       -2.1220000000000683E-003   0.0000000000000000     
   11.175500000000000        1.0006079999999999       0.99988600000000005        7.2199999999988940E-004   0.0000000000000000     
   11.270600000000000       0.99930600000000003       0.99988900000000003       -5.8300000000000018E-004   0.0000000000000000     
   11.365800000000000       0.99890400000000001       0.99989200000000000       -9.8799999999998889E-004   0.0000000000000000     
   11.460900000000001        1.0010630000000000       0.99989499999999998        1.1680000000000579E-003   0.0000000000000000     
   11.555999999999999       0.99877800000000005       0.99989700000000004       -1.1189999999999811E-003   0.0000000000000000     
   11.651100000000000       0.99853899999999995       0.99990000000000001       -1.3610000000000566E-003   0.0000000000000000     
   11.746200000000000        1.0008349999999999       0.99990299999999999        9.3199999999993288E-004   0.0000000000000000     
   11.841300000000000        1.0001760000000000       0.99990500000000004        2.7099999999991020E-004   0.0000000000000000     
   11.936400000000001       0.99873100000000004       0.99990699999999999       -1.1759999999999549E-003   0.0000000000000000     
   12.031499999999999       0.99916300000000002       0.99990999999999997       -7.4699999999994215E-004   0.0000000000000000     
   12.126600000000000       0.99972300000000003       0.99991200000000002       -1.8899999999999473E-004   0.0000000000000000     
